,Price,Address,Specifics
5765,"$1,699,900",14186 59A STREET,"6BD4BA4 Parking3,311 sqft"
5766,"$699,900",17 Woodsview Ave,"3BD2BA4 Parking1,100-1,500 sqft"
5767,"$769,900",476 Ferguson Ave N,4BD2BA2 Parking
5768,"$1,249,900",27 Brydon Cres,4+2BD4BA4 Parking
5769,"$3,795,000",45 Dunvegan Rd,3BD4BA5 Parking
5770,"$1,099,900",665 Main St E,"4BD3BA6 Parking2,500-3,000 sqft"
5771,"$925,000",58 Pae Dr,"3+1BD4BA4 Parking2,000-2,500 sqft"
5772,"$1,385,000",1290 Syer Line,"5+1BD5BA12 Parking2,500-3,000 sqft"
5773,"$1,599,000",5214 Palomar Cres,"4+1BD4BA4 Parking2,000-2,500 sqft"
5774,"$1,250,000",384 Ellesmere Crt,4+2BD4BA6 Parking
5775,"$749,999",494 Ontario St,"1+2BD2BA3 Parking1,500-2,000 sqft"
5776,"$2,999,000",27 Kingfisher Cres,"3BD6BA14 Parking3,500-5,000 sqft"
5777,"$2,278,000",5363 9 Line N,"3BD3BA7 Parking3,000-3,500 sqft"
5778,"$3,288,000",910 W 22ND AVENUE,"4BD2BA0 Parking2,653 sqft"
5779,"$1,099,880",6581 131 STREET,"4BD3BA6 Parking2,269 sqft"
5780,"$750,000",751 Spragge Cres,4BD3BA4 Parking
5781,"$499,999",113 Vale Ave,2BD1BA1 Parking
5782,"$1,750,000",20 Gladiola Crt,4+1BD4BA4 Parking
5783,"$1,398,800",1379 RIVERWOOD GATE,"4BD3BA3 Parking2,164 sqft"
5784,"$1,650,000",2122 E 32ND AVENUE,"5BD2BA2 Parking2,034 sqft"
5785,"$900,000",7772 Concession 2 Rd,"3+1BD2BA8 Parking1,500-2,000 sqft"
5786,"$1,750,000",18 Exton Rd,"5+2BD5BA6 Parking3,000-3,500 sqft"
5787,"$1,849,000",41 Monteverde Way,"3+1BD4BA6 Parking2,000-2,500 sqft"
5788,"$1,725,000",42 Sawley Dr,4BD3BA4 Parking
5789,"$1,888,000",1037 Lakeshore Rd E,1BD1BA2 Parking
5790,"$749,900",6415 Bostwick Rd,3BD1BA8 Parking
5791,"$5,500,000",682 North Shore Blvd,4BD5BA33 Parking
5792,"$799,900",134 Brown St,3BD2BA6 Parking
5793,"$999,888",58 Orr Dr,"4+1BD4BA3 Parking2,000-2,500 sqft"
5794,"$1,185,000",101 Secord St,"3BD4BA4 Parking1,500-2,000 sqft"
5795,"$1,149,000",24 Kayla Cres,"3+2BD4BA4 Parking3,000-3,500 sqft"
5796,"$2,199,000",16675 18B AVENUE,"7BD7BA6 Parking3,800 sqft"
5797,"$1,789,900",422 Davenport Rd,2+1BD2BA3 Parking
5798,"$1,590,000",2 Navitas Cres,"4BD4BA4 Parking2,000-2,500 sqft"
5799,"$1,075,888",36 Benorama Cres,4+1BD2BA8 Parking
5800,"$849,900",5760 VILLAGE STREET,"3BD2BA3 Parking1,931 sqft"
5801,"$924,900",24 Elkington Lane,"4BD3BA3 Parking2,000-2,500 sqft"
5802,"$689,900",5522 Glenholme Ave,3+2BD3BA5 Parking
5803,"$699,900",66 Cayuga St S,"3+1BD3BA4 Parking1,100-1,500 sqft"
5804,"$4,500,000",13080* Highway 27,4+1BD2BA8 Parking
5805,"$1,939,999",1745 MORGAN AVENUE,"4BD4BA3 Parking1,827 sqft"
5806,"$499,000",650 BIRCH PLACE,"3BD3BA3 Parking1,961 sqft"
5807,"$1,399,000",19191 70 AVENUE,"6BD5BA0 Parking2,479 sqft"
5808,"$999,888",19 Earl Grey Cres,4BD4BA4 Parking
5809,"$2,180,000",22 Orleans Circ,"5+1BD7BA6 Parking3,500-5,000 sqft"
5810,"$774,900",800 Jeffrey Lake Rd,"3BD2BA12 Parking2,000-2,500 sqft"
5811,"$599,000",130 London St N,"3BD2BA3 Parking1,100-1,500 sqft"
5812,"$499,900",48 South John St,"3BD2BA2 Parking1,500-2,000 sqft"
5813,"$1,749,000",6088 147 STREET,"6BD4BA4 Parking3,550 sqft"
5814,"$749,000",5928 ST ANDREWS PLACE,"3BD2BA4 Parking1,323 sqft"
5815,"$1,749,000",500 BRAND STREET,"4BD2BA4 Parking2,052 sqft"
5816,"$845,000",32400 BEAVER DRIVE,"3BD2BA2 Parking1,823 sqft"
5817,"$1,449,000",49 Virginia Ave,"4+1BD4BA11 Parking2,500-3,000 sqft"
5818,"$2,895,000",1728 Westview Point Rd,2+2BD4BA8 Parking
5819,"$395,000",396 11th Ave,"2BD1BA3 Parking700-1,100 sqft"
5820,"$800,000",250 Macnab St N,"3BD2BA2 Parking700-1,100 sqft"
5821,"$1,599,900",550 Winston St E,"4BD3BA10 Parking3,000-3,500 sqft"
5822,"$899,900",124 Michael's Way,"1BD3BA7 Parking1,500-2,000 sqft"
5823,"$2,469,000",132 Invermay Ave,"4+1BD5BA3 Parking2,500-3,000 sqft"
5824,"$6,380,000",2077 W 61ST AVENUE,"5BD7BA4 Parking5,062 sqft"
5825,"$2,799,900",525 BEACHVIEW DRIVE,"3BD1BA1 Parking1,700 sqft"
5826,"$515,000",19540 SILVERHOPE ROAD,1BD1BA0 Parking795 sqft
5827,"$1,275,000",1976 HILLSIDE AVENUE,"3BD2BA3 Parking1,700 sqft"
5828,"$849,900",14 Sunninghill Dr,"4BD3BA8 Parking2,000-2,500 sqft"
5829,"$950,000",8345 Elderberry Dr,"4+1BD4BA6 Parking2,500-3,000 sqft"
5830,"$1,989,000",30 Switchback Trail Tr,"4+2BD4BA6 Parking3,000-3,500 sqft"
5831,"$1,699,898",55 Cedar Crest Beach Rd,"3BD3BA4 Parking2,000-2,500 sqft"
5832,"$1,149,000",410 Levanna Lane,"3+1BD4BA4 Parking1,500-2,000 sqft"
5833,"$849,500",46431 CHESTER DRIVE,"4BD4BA2 Parking2,937 sqft"
5834,"$1,289,750",2367 BEVAN CRESCENT,"5BD3BA4 Parking2,941 sqft"
5835,"$6,880,000",2149 SW MARINE DRIVE,"5BD7BA8 Parking6,280 sqft"
5836,"$5,480,000",4388 TOWNLEY STREET,"5BD7BA3 Parking4,263 sqft"
5837,"$1,399,999",34 Branigan Cres,"4BD4BA5 Parking2,500-3,000 sqft"
5838,"$899,990",9 Gibson Ave,5BD4BA3 Parking
5839,"$549,000",33 Tanner Rd,"2+2BD2BA5 Parking1,100-1,500 sqft"
5840,"$2,490,000",63 Hillside Ave N,"4BD3BA6 Parking3,000-3,500 sqft"
5841,"$749,900",185 Mcguires Beach Rd,3BD1BA8 Parking
5842,"$1,539,000",345364 15th Sdrd,"3+3BD4BA10 Parking3,500-5,000 sqft"
5843,"$1,250,000",329 Michael's Way,"3+1BD3BA11 Parking1,500-2,000 sqft"
5844,"$1,428,000",30 Attview Cres,"4BD4BA4 Parking2,000-2,500 sqft"
5845,"$799,900",855 Olive Ave,3+2BD2BA4 Parking
5846,"$2,997,999",9 Fennings St,3+1BD5BA2 Parking
5847,"$1,499,000",7919 REDTAIL PLACE,"4BD3BA6 Parking2,502 sqft"
5848,"$1,099,000",1008 NORTH ROAD,"3BD1BA6 Parking1,829 sqft"
5849,"$2,500,000",6691 121A STREET,"9BD9BA6 Parking4,965 sqft"
5850,"$599,000",7945 EAGLE CRESCENT,"3BD1BA2 Parking1,029 sqft"
5851,"$1,388,000",6355 Kingston Rd,4BD3BA3 Parking
5852,"$824,900",65 Ambrosia Terr,2+2BD3BA6 Parking
5853,"$649,900",24 Garner Ave,"3BD2BA7 Parking1,100-1,500 sqft"
5854,"$1,299,000",4292 Forest Fire Lane,3BD3BA4 Parking
5855,"$849,900",79 Kinzie Lane,"3+1BD3BA6 Parking1,500-2,000 sqft"
5856,"$1,395,000",263 Humbercrest Blvd,"3+1BD2BA1 Parking1,500-2,000 sqft"
5857,"$999,000",176 Succession Cres,"3BD3BA6 Parking2,000-2,500 sqft"
5858,"$2,999,990",19171 60B AVENUE,"8BD8BA6 Parking5,281 sqft"
5859,"$1,225,000",31 Sunset Drive,"3+1BD4BA7 Parking2,240 sqft"
5860,"$499,900",2388 County Road 64,"2BD1BA13 Parking65,535 sqft"
5861,"$699,000",21 Shelswell Boulevard,"3BD3BA7 Parking1,012 sqft"
5862,"$694,990",145 Langlaw Drive,"3BD3BA3 Parking1,200 sqft"
5863,"$899,900",62 Daniells Crescent,"2+1BD2BA6 Parking9,496 sqft"
5864,"$1,275,000",1458 Laurier Avenue,"4BD3BA4 Parking2,404 sqft"
5865,"$325,000",27 Braeside Street,
5866,"$824,950",247 Graham Street,"3+1BD2BA3 Parking1,603 sqft"
5867,"$639,000",39 Augusta Street,"3BD2BA3 Parking1,232 sqft"
5868,"$699,000",1 Shaw Crescent,"3BD2BA3 Parking9,583 sqft"
5869,"$299,900",North Part - LOT 30 Champlain Road,
5870,"$525,000",360 Eighth Concession,"2BD2BA4 Parking30,056 sqft"
5871,"$1,438,000",1840 GARDEN AVENUE,"3BD2BA3 Parking1,209 sqft"
5872,"$909,999",16 Slater Circ,"3+1BD3BA3 Parking1,500-2,000 sqft"
5873,"$1,798,888",48 Timber Valley Ave,3BD2BA4 Parking
5874,"$899,000",129 Locke St S,"1BD3BA0 Parking1,100-1,500 sqft"
5875,"$1,419,000",23 Tatra Cres,4+2BD4BA4 Parking
5876,"$970,000",1414 Highway 124,"3+1BD2BA4 Parking2,500-3,000 sqft"
5877,"$1,314,900",49 Windermere Ave,3+1BD2BA3 Parking
5878,"$549,900",3 Bardadyn Crt,"3BD2BA2 Parking1,100-1,500 sqft"
5879,"$799,000",1064 Casey Rd,3+1BD2BA9 Parking
5880,"$899,900",434 Classic Ave,"2+2BD2BA7 Parking1,100-1,500 sqft"
5881,"$1,389,000",20 Wallace Ave,4BD2BA2 Parking
5882,"$1,699,999",4 Mcgregor Dr,"3+1BD2BA12 Parking2,000-2,500 sqft"
5883,"$2,199,000",13995 79A AVENUE,"9BD8BA4 Parking5,778 sqft"
5884,"$1,599,000",2827 WINDRUM AVENUE,"6BD3BA6 Parking2,483 sqft"
5885,"$2,298,000",5686 KEITH ROAD,"4BD3BA0 Parking2,400 sqft"
5886,"$725,000",351 Avery Point Rd,2BD1BA4 Parking
5887,"$1,499,000",508 John St W,"4BD4BA3 Parking3,500-5,000 sqft"
5888,"$1,111,110",51 Grove Park Cres,3+2BD2BA4 Parking
5889,"$1,499,900",12 Os James Hunt Crt,3+1BD3BA6 Parking
5890,"$899,900",612 Black St,"3BD2BA4 Parking1,100-1,500 sqft"
5891,"$1,249,000",22 Gaskin St,4+2BD4BA2 Parking
5892,"$1,179,000",270 George St,"4BD6BA9 Parking2,000-2,500 sqft"
5893,"$2,289,000",99 Knox Ave,Detached
5894,"$2,799,000",4077 BROWNING ROAD,"4BD3BA5 Parking2,397 sqft"
5895,"$979,000",90 Berwick Tr,"2+2BD2BA6 Parking1,500-2,000 sqft"
5896,"$839,900",135 Westwood Cres,3BD2BA3 Parking
5897,"$1,290,000",16 Strathroy Cres,"4BD4BA2 Parking2,000-2,500 sqft"
5898,"$749,000",578 Oxbow Park Dr Dr,"1BD1BA8 Parking700-1,100 sqft"
5899,"$1,249,000",592 Lakeshore Rd E,"3BD2BA8 Parking1,500-2,000 sqft"
5900,"$1,100,000",7076 Longwoods Rd,"6BD3BA4 Parking1,500-2,000 sqft"
5901,"$1,100,000",8449 10th Line,"3BD2BA8 Parking1,500-2,000 sqft"
5902,"$2,199,000",19744 46 AVENUE,"6BD6BA4 Parking3,796 sqft"
5903,"$737,000",6972 KALYNA DRIVE,"4BD2BA0 Parking1,900 sqft"
5904,"$679,900",139B Harvest Lane,"3BD3BA3 Parking1,830 sqft"
5905,"$1,100,000",98 Royal Crescent,"4BD3BA4 Parking2,280 sqft"
5906,"$3,888,000",924 VINEY ROAD,"7BD7BA8 Parking5,177 sqft"
5907,"$694,990",145 Langlaw Dr,3BD3BA3 Parking
5908,"$1,980,000",48 Larkmead Cres,4+2BD5BA6 Parking
5909,"$1,975,000",11020 Inglis Dr,4+2BD4BA10 Parking
5910,"$1,100,000",3 Lagrotto Rd,"4BD3BA6 Parking2,000-2,500 sqft"
5911,"$449,999",86 Sprucedale St,"4+1BD2BA3 Parking1,100-1,500 sqft"
5912,"$899,000",3768 George Johnston Rd,3+1BD2BA16 Parking
5913,"$469,900",4326 Huron Church Line Rd,1+1BD3BA7 Parking
5914,"$839,900",6 Sunnycroft Crt,"3BD4BA2 Parking1,100-1,500 sqft"
5915,"$1,199,900",35 Sarah Cres,"3+1BD5BA6 Parking2,000-2,500 sqft"
5916,"$4,449,000",101 Deer Lane,"4BD5BA6 Parking+5,000 sqft"
5917,"$1,390,000",33 Connor Dr,"2BD1BA2 Parking1,100-1,500 sqft"
5918,"$1,190,000",36257 COUNTRY PLACE,"5BD4BA7 Parking3,365 sqft"
5919,"$1,214,900",21230 94B AVENUE,"5BD3BA4 Parking2,130 sqft"
5920,"$1,560,000",18112 68A AVENUE,"6BD4BA6 Parking3,590 sqft"
5921,"$749,900",94 Fairview Dr,"3+1BD2BA6 Parking1,100-1,500 sqft"
5922,"$959,999",514 Thompson St,"4BD3BA4 Parking2,000-2,500 sqft"
5923,"$874,900",328 Keewatin St S,3BD2BA3 Parking
5924,"$750,000",103 Limerick St,3+1BD1BA5 Parking
5925,"$739,000",42 Elgin St S,3+1BD1BA6 Parking
5926,"$624,000",196 Lorne Ave,"2BD2BA3 Parking1,100-1,500 sqft"
5927,"$2,690,000",451 Drummond Rd,"4+1BD4BA5 Parking3,000-3,500 sqft"
5928,"$629,900",574 Maple Ave,"2BD2BA2 Parking700-1,100 sqft"
5929,"$1,499,999",3944 Leonardo St,"3+1BD4BA2 Parking2,000-2,500 sqft"
5930,"$699,900",73 Welland St,"3BD1BA5 Parking1,100-1,500 sqft"
5931,"$815,000",1199 Waterside Way,3BD3BA3 Parking
5932,"$1,119,000",188 Sixth St,3BD2BA0 Parking
5933,"$1,399,900",5978 PARKSIDE PLACE,"3BD3BA4 Parking1,858 sqft"
5934,"$2,599,000",1410 ROSS AVENUE,"6BD5BA6 Parking3,718 sqft"
5935,"$1,199,000",72 Brookland Dr,3+2BD4BA4 Parking
5936,"$3,000,000",255 Moore Pt,"4+4BD5BA8 Parking+5,000 sqft"
5937,"$1,750,990",70A Thomas St,"3+1BD4BA2 Parking2,500-3,000 sqft"
5938,"$559,000",3269 Dorchester Rd,4BD2BA3 Parking
5939,"$949,000",55 Hansen Dr E,"3+1BD2BA7 Parking1,500-2,000 sqft"
5940,"$469,700",290 Concession 8 Rd,"2BD2BA4 Parking1,500-2,000 sqft"
5941,"$959,000",4802 5th Sdrd,3+1BD1BA8 Parking
5942,"$1,299,999",101 Rollo Dr,4+1BD4BA4 Parking
5943,"$1,888,000",75 Shilton Rd,"4+2BD3BA9 Parking2,500-3,000 sqft"
5944,"$949,900",53 Alexandra Dr,"4BD3BA4 Parking2,000-2,500 sqft"
5945,"$899,900",124 Michael's Way,"1BD3BA7 Parking1,559 sqft"
5946,"$1,250,000",329 Michael's Way,"3BD3BA7 Parking36,677 sqft"
5947,"$399,000",00 Concession Rd. 13 East,
5948,"$1,549,900",90 Little Britain Cres,4BD3BA6 Parking
5949,"$1,749,900",9524 Wellington 22 Rd,"3BD4BA12 Parking2,000-2,500 sqft"
5950,"$1,629,800",369 Hillmount Ave,4+2BD3BA6 Parking
5951,"$599,000",784 Willowview Rd,4BD2BA4 Parking
5952,"$3,849,000",34 Larkfield Dr,"4+1BD6BA6 Parking3,500-5,000 sqft"
5953,"$674,900",69 East 41st St,"3BD1BA5 Parking700-1,100 sqft"
5954,"$420,000",5-7 Mcgill St,"4BD2BA4 Parking1,100-1,500 sqft"
5955,"$2,999,000",870 Danforth Pl,"1+3BD4BA10 Parking2,000-2,500 sqft"
5956,"$3,598,000",6 Honeybourne Cres,"5+1BD8BA8 Parking3,500-5,000 sqft"
5957,"$724,900",151 Widgeon Cove Rd,"2BD3BA9 Parking2,500-3,000 sqft"
5958,"$1,999,000",420 Valanna Cres,4+1BD4BA7 Parking
5959,"$799,900",36 Lincoln Crct,"3+2BD2BA2 Parking700-1,100 sqft"
5960,"$929,900",79 Magellan Dr,3BD2BA6 Parking
5961,"$998,800",89 Macdonald Ave,2+1BD3BA3 Parking
5962,"$929,000",68 Graihawk Dr,"4BD4BA4 Parking2,000-2,500 sqft"
5963,"$819,000",1015 Wardman Cres,3+1BD2BA8 Parking
5964,"$1,348,000",6261 Prairie Circ,"3+2BD4BA4 Parking2,000-2,500 sqft"
5965,"$1,799,000",15 Michigan Ave,"3BD3BA6 Parking3,000-3,500 sqft"
5966,"$819,900",138 Parkside Dr,"3BD2BA3 Parking1,500-2,000 sqft"
5967,"$1,649,000",1031 Hurlwood Lane,"3+1BD4BA13 Parking2,500-3,000 sqft"
5968,"$1,699,900",158 Iroquois Rd E,"1+2BD3BA8 Parking2,000-2,500 sqft"
5969,"$849,900",59 Young St,"3BD3BA1 Parking2,000-2,500 sqft"
5970,"$1,529,900",40 Saint Hubert Dr,"3+2BD4BA6 Parking2,000-2,500 sqft"
5971,"$1,998,800",1182 Ballantry Rd,"4+2BD4BA4 Parking2,500-3,000 sqft"
5972,"$949,900",70 Bartley Bull Pkwy,3BD2BA5 Parking
5973,"$769,000",24 Mcconkey Pl,"3BD2BA4 Parking1,100-1,500 sqft"
5974,"$1,499,000",18 Inverness Way,4BD5BA6 Parking
5975,"$699,000",120 Jacobson Ave,3+1BD2BA3 Parking
5976,"$1,288,000",41 Redfinch Cres,3BD4BA4 Parking
5977,"$1,988,000",22 Wyndemere Crt,"5+1BD4BA7 Parking3,000-3,500 sqft"
5978,"$1,198,800",625 Roselawn Ave,3BD1BA7 Parking
5979,"$949,900",2 Cale Ave,4BD3BA4 Parking
5980,"$1,299,000",185 Drexler Ave,"5BD4BA4 Parking3,000-3,500 sqft"
5981,"$1,350,000",3 Clearmount Circ,"1+2BD3BA4 Parking1,500-2,000 sqft"
5982,"$4,498,000",122 Burnet St,"3+1BD4BA6 Parking3,000-3,500 sqft"
5983,"$1,600,000",1623 Magenta Crt,"3BD2BA13 Parking1,100-1,500 sqft"
5984,"$1,449,900",131248 Southgate Sideroad13 Sdrd,"3+2BD3BA8 Parking3,000-3,500 sqft"
5985,"$629,900",1269 Humberside Dr,"2BD3BA5 Parking1,500-2,000 sqft"
5986,"$2,250,000",47 Richardson St,"4BD3BA4 Parking3,000-3,500 sqft"
5987,"$1,479,000",1457 Wakehurst Cres,"4BD3BA4 Parking2,000-2,500 sqft"
5988,"$1,749,999",192 Don Minaker Dr,"4BD5BA6 Parking2,500-3,000 sqft"
5989,"$3,800,000",51 Sciberras Rd,2+1BD2BA8 Parking
5990,"$1,998,000",123 Garyscholl Rd,"4+1BD5BA4 Parking3,000-3,500 sqft"
5991,"$1,450,000",5312 Thornwood Dr,"4+1BD4BA4 Parking2,000-2,500 sqft"
5992,"$1,250,000",150 King Rd,"4BD6BA17 Parking3,000-3,500 sqft"
5993,"$1,499,000",194 Boulton Ave,3+1BD3BA1 Parking
5994,"$1,449,900",488 Claywood Crt,"4+1BD4BA7 Parking3,000-3,500 sqft"
5995,"$949,000",21 Princess Blvd,"3BD3BA3 Parking1,500-2,000 sqft"
5996,"$799,000",16 Burlington St,3BD1BA5 Parking
5997,"$4,498,000",276 Amos Dr,4BD4BA12 Parking
5998,"$15,000,000",40/50/ 60/74 Stoufville Rd,Detached
5999,"$1,199,900",1529 Ogden Ave,4BD2BA6 Parking
6000,"$1,190,000",24 Roseglen Cres,"3+1BD2BA6 Parking1,100-1,500 sqft"
6001,"$1,278,000",16 Stephenfrank Rd,3+1BD2BA4 Parking
6002,"$829,900",25 Woodside Sq,4+1BD3BA6 Parking
6003,"$1,248,000",24 Great Heron Crt,3BD4BA3 Parking
6004,"$2,879,990",115 St. Michele Pl,"4+1BD5BA13 Parking3,000-3,500 sqft"
6005,"$995,000",310 Court St,2+2BD6BA3 Parking
6006,"$1,499,000",18 Vogue Crt,"4BD4BA6 Parking2,500-3,000 sqft"
6007,"$1,420,000",98 Cumming Dr,4+2BD4BA6 Parking
6008,"$860,000",61 Jiggins Crt,2+2BD3BA6 Parking
6009,"$415,000",137562 7 Concession,"4BD2BA10 Parking2,318 sqft"
6010,"$799,900",7 Allen Street,"4BD3BA4 Parking1,924 sqft"
6011,"$2,199,000",2940B County 49 Road,"6BD5BA5 Parking65,535 sqft"
6012,"$1,049,000",87 Herb Street,"3BD3BA6 Parking9,147 sqft"
6013,"$259,000",PLT 198 John Street,
6014,"$750,000",00 Highway 15,
6015,"$719,000",71 Bernice Cres,2+1BD1BA1 Parking
6016,"$1,149,000",1764 William Lott Dr,4+1BD3BA6 Parking
6017,"$1,737,000",45 Bellefond St,"4BD3BA3 Parking2,000-2,500 sqft"
6018,"$995,000",9 Watercliffe Rd,3BD1BA3 Parking
6019,"$3,998,800",388 Elm Rd,4+1BD5BA3 Parking
6020,"$1,349,000",25 Dumfries St,3BD3BA4 Parking
6021,"$1,250,000",45 Nancy St,4BD2BA13 Parking
6022,"$969,999",181 Werry Ave,"4BD3BA4 Parking3,000-3,500 sqft"
6023,"$789,000",17 Green St,3BD3BA7 Parking
6024,"$1,589,000",602 Queen Mary Dr,"4+3BD7BA6 Parking2,500-3,000 sqft"
6025,"$2,680,000",5 Harmony Hill Cres,"4BD5BA6 Parking3,500-5,000 sqft"
6026,"$799,900",897 Mahina St,3BD3BA6 Parking
6027,"$1,250,000",15755 CRANLEY DRIVE,"4BD4BA2 Parking2,454 sqft"
6028,"$2,088,000",6793 WINCH STREET,"3BD5BA0 Parking2,200 sqft"
6029,"$2,088,000",6795 WINCH STREET,"3BD5BA0 Parking2,200 sqft"
6030,"$2,900,000",18 Glenayr Rd,4BD4BA16 Parking
6031,"$999,900",73 Farthingale Cres,3BD3BA6 Parking
6032,"$1,495,000",3383 Millicent Ave,"4BD3BA4 Parking2,000-2,500 sqft"
6033,"$1,799,000",116 Goldie Crt,4+3BD4BA8 Parking
6034,"$929,000",45 Golfwood Dr,"3+1BD4BA6 Parking1,500-2,000 sqft"
6035,"$1,649,000",82 Kersdale Ave,3BD3BA1 Parking
6036,"$1,039,900",75 Owen St,"3BD3BA8 Parking2,000-2,500 sqft"
6037,"$739,900",21 Trafalger St,"2BD2BA6 Parking1,100-1,500 sqft"
6038,"$1,229,000",3 Schubert Cres,4BD3BA6 Parking
6039,"$1,959,900",252A Monarch Park Ave,3BD5BA2 Parking
6040,"$749,900",50 Ainslie Lake Dr,"2BD1BA4 Parking1,500-2,000 sqft"
6041,"$1,199,900",267 Deer Run Rd,"2+1BD1BA6 Parking1,100-1,500 sqft"
6042,"$3,488,800",76 Davidson Dr,4BD3BA7 Parking
6043,"$6,999,000",15493 ROYAL AVENUE,"6BD7BA10 Parking6,809 sqft"
6044,"$1,199,000",27 Deer Pass Rd N,4BD4BA5 Parking
6045,"$1,729,000",Lot 100 Donald Stewart Rd,"4BD4BA4 Parking3,000-3,500 sqft"
6046,"$1,185,000",401 Westmount Ave,3+1BD3BA10 Parking
6047,"$1,139,999",53 Elgin St,"2+2BD3BA5 Parking2,000-2,500 sqft"
6048,"$1,499,000",163 Searle Ave,"3+2BD4BA3 Parking1,500-2,000 sqft"
6049,"$1,599,900",11 - 24850 106 AVENUE,"4BD4BA4 Parking3,696 sqft"
6050,"$1,425,000",4298 232 STREET,"5BD3BA4 Parking3,035 sqft"
6051,"$799,000",153 Leslie Davis Street,"4BD3BA4 Parking2,068 sqft"
6052,"$475,000",31 Young Street,"3BD1BA5 Parking8,581 sqft"
6053,"$1,099,900",665 Main Street E,"4BD3BA6 Parking2,680 sqft"
6054,"$949,900",53 Alexandra Drive,"4BD3BA4 Parking2,237 sqft"
6055,"$459,900",535 13th Street,3BD2BA3 Parking890 sqft
6056,"$769,000",24 Mcconkey Place,"3BD2BA4 Parking1,226 sqft"
6057,"$975,000",16 Snyder Street,"3BD2BA8 Parking1,652 sqft"
6058,"$465,000",268 Weller Avenue,"3+1BD4BA4 Parking1,761 sqft"
6059,"$319,000",984 Ann Street,4+1BD2BA2 Parking895 sqft
6060,"$959,999",514 Thompson Street,"4BD3BA4 Parking2,210 sqft"
6061,"$120,000",10160 County Road 41,
6062,"$2,278,000",5363 9 Line N,"3BD3BA7 Parking3,260 sqft"
6063,"$800,000",101 Whisperwood Avenue,"3+1BD4BA4 Parking1,773 sqft"
6064,"$744,900",1013-1015 Sunnyside Road,"6+2BD3BA6 Parking27,834 sqft"
6065,"$749,000",7 Matheson Crescent,"2+1BD3BA4 Parking1,300 sqft"
6066,"$1,385,000",1290 Syer Line,"5+1BD5BA12 Parking43,560 sqft"
6067,"$774,900",800 Jeffrey Lake Road,"4BD2BA12 Parking63,597 sqft"
6068,"$214,900",442 Janveau Road,
6069,"$899,900",612 Black Street,"3+1BD2BA4 Parking1,355 sqft"
6070,"$339,000",1096 Front Road,
6071,"$699,000",120 Jacobson Avenue,"3+1BD2BA3 Parking1,100 sqft"
6072,"$1,889,900",7448 Silver Creek Crescent,"4+1BD6BA5 Parking4,011 sqft"
6073,"$1,975,000",11020 Inglis Drive,"4+2BD4BA10 Parking65,535 sqft"
6074,"$1,299,000",185 Drexler Avenue,"5BD4BA4 Parking3,048 sqft"
6075,"$1,250,000",150 King Road,"4BD6BA17 Parking3,387 sqft"
6076,"$629,900",290A Nancy Street,"2BD2BA3 Parking1,472 sqft"
6077,"$519,900",63 Robinson Street,"3BD3BA6 Parking1,603 sqft"
6078,"$699,900",4544 Penetanguishene Road,"3BD2BA6 Parking1,480 sqft"
6079,"$735,000",43 Rouse Avenue,"3BD2BA3 Parking1,397 sqft"
6080,"$899,000",129 Locke Street S,"1BD3BA0 Parking1,250 sqft"
6081,"$559,000",3269 Dorchester Road,"2+2BD2BA3 Parking1,100 sqft"
6082,"$949,000",1057 South Waseosa Lk Road,"4+2BD4BA14 Parking65,535 sqft"
6083,"$1,200,000",1666 Allan Crescent,"1+2BD3BA4 Parking1,284 sqft"
6084,"$825,000",12 Santorini Garden,"2+1BD4BA3 Parking1,634 sqft"
6085,"$499,900",487 Moreau Road,2+1BD2BA11 Parking900 sqft
6086,"$399,900",315870 Highway 6 Highway,"3BD1BA10 Parking38,071 sqft"
6087,"$549,900",3 Bardadyn Court,"3BD2BA2 Parking1,100 sqft"
6088,"$749,900",210 Muskoka Beach Road,"3BD2BA7 Parking50,442 sqft"
6089,"$819,900",138 Parkside Drive,"3BD2BA3 Parking1,574 sqft"
6090,"$575,000",36 Rossiter Road,2+2BD2BA3 Parking905 sqft
6091,"$2,999,000",27 Kingfisher Crescent,"3BD5BA14 Parking4,000 sqft"
6092,"$979,000",90 Berwick Trail,"2+2BD2BA6 Parking1,540 sqft"
6093,"$1,149,000",1986 Truscott Drive,"3BD2BA6 Parking1,234 sqft"
6094,"$749,900",6415 Bostwick Road,"3BD1BA8 Parking1,141 sqft"
6095,"$649,900",939 Southworth Street S,3BD2BA8 Parking910 sqft
6096,"$799,900",134 Brown Street,"3BD2BA6 Parking1,250 sqft"
6097,"$1,149,900",157 Crestview Drive,"4BD4BA4 Parking2,676 sqft"
6098,"$474,000",1081 3rd Avenue E,"3BD2BA6 Parking1,600 sqft"
6099,"$99,000",1212 Seouls Corners Lane,
6100,"$1,349,900",273 River Forks Lane,"4+1BD4BA4 Parking3,424 sqft"
6101,"$519,999",1032 Camelot Crescent,"3BD1BA3 Parking1,040 sqft"
6102,"$3,999,900",151 Water St N Street,
6103,"$795,000",13481 Loyalist Parkway,"3BD2BA7 Parking1,038 sqft"
6104,"$793,398",71 Styles Drive,"3BD3BA4 Parking2,004 sqft"
6105,"$499,000",33 Third Avenue,3+1BD2BA4 Parking900 sqft
6106,"$324,900",10096 Iona Road,"Studio1BA4 Parking1,786 sqft"
